,name,normal_acc,normal_acc_attack,soup_acc,soup_acc_attack
876,NN_tune_trainable_0ecbc_00539_539_seed=540_2022-08-06_14-18-53,0.919,0.2591,0.9195,0.2579
877,NN_tune_trainable_0ecbc_00769_769_seed=770_2022-08-07_09-02-46,0.921,0.2561,0.9212,0.2562
878,NN_tune_trainable_0ecbc_00379_379_seed=380_2022-08-06_00-57-16,0.919,0.2722,0.9188,0.271
879,NN_tune_trainable_0ecbc_00598_598_seed=599_2022-08-06_19-18-06,0.923,0.2698,0.9234,0.2684
880,NN_tune_trainable_0ecbc_00221_221_seed=222_2022-08-05_10-53-11,0.924,0.2648,0.9238,0.2645
881,NN_tune_trainable_0ecbc_00530_530_seed=531_2022-08-06_13-36-42,0.922,0.2564,0.9231,0.2581
882,NN_tune_trainable_0ecbc_00884_884_seed=885_2022-08-07_18-20-11,0.92,0.2493,0.9209,0.251
883,NN_tune_trainable_0ecbc_00923_923_seed=924_2022-08-07_21-32-23,0.923,0.266,0.922,0.2678
884,NN_tune_trainable_0ecbc_00339_339_seed=340_2022-08-05_21-22-42,0.92,0.267,0.9212,0.2677
885,NN_tune_trainable_0ecbc_00466_466_seed=467_2022-08-06_08-17-12,0.92,0.2451,0.9209,0.2466
886,NN_tune_trainable_0ecbc_00538_538_seed=539_2022-08-06_14-16-22,0.921,0.2567,0.9218,0.2587
887,NN_tune_trainable_0ecbc_00439_439_seed=440_2022-08-06_05-58-10,0.922,0.2519,0.9228,0.2532
888,NN_tune_trainable_0ecbc_00052_52_seed=53_2022-08-04_20-21-11,0.921,0.2612,0.9221,0.2612
889,NN_tune_trainable_0ecbc_00342_342_seed=343_2022-08-05_21-44-29,0.921,0.2396,0.9219,0.2372
890,NN_tune_trainable_0ecbc_00069_69_seed=70_2022-08-04_21-42-41,0.92,0.2544,0.9205,0.2534
891,NN_tune_trainable_0ecbc_00295_295_seed=296_2022-08-05_17-23-00,0.922,0.2722,0.9229,0.2738
892,NN_tune_trainable_0ecbc_00316_316_seed=317_2022-08-05_19-24-32,0.922,0.2767,0.9221,0.2767
893,NN_tune_trainable_0ecbc_00362_362_seed=363_2022-08-05_23-33-22,0.92,0.2578,0.922,0.2593
894,NN_tune_trainable_0ecbc_00144_144_seed=145_2022-08-05_04-09-51,0.922,0.2512,0.9227,0.2499
895,NN_tune_trainable_0ecbc_00378_378_seed=379_2022-08-06_00-56-38,0.921,0.2473,0.9215,0.2477
896,NN_tune_trainable_0ecbc_00960_960_seed=961_2022-08-08_00-28-53,0.918,0.2506,0.9181,0.2538
897,NN_tune_trainable_0ecbc_00372_372_seed=373_2022-08-06_00-27-09,0.92,0.2724,0.9196,0.2697
898,NN_tune_trainable_0ecbc_00160_160_seed=161_2022-08-05_05-34-14,0.923,0.2873,0.9238,0.2866
899,NN_tune_trainable_0ecbc_00172_172_seed=173_2022-08-05_06-38-07,0.919,0.2535,0.9185,0.2549
900,NN_tune_trainable_0ecbc_00077_77_seed=78_2022-08-04_22-22-45,0.924,0.2442,0.9257,0.2396
901,NN_tune_trainable_0ecbc_00560_560_seed=561_2022-08-06_16-05-46,0.922,0.2502,0.9223,0.2523
902,NN_tune_trainable_0ecbc_00294_294_seed=295_2022-08-05_17-22-07,0.922,0.2781,0.9222,0.2799
903,NN_tune_trainable_0ecbc_00549_549_seed=550_2022-08-06_15-06-33,0.922,0.2457,0.9225,0.247
904,NN_tune_trainable_0ecbc_00489_489_seed=490_2022-08-06_10-07-47,0.918,0.2616,0.9195,0.2596
905,NN_tune_trainable_0ecbc_00207_207_seed=208_2022-08-05_09-31-19,0.923,0.2632,0.9233,0.2625
906,NN_tune_trainable_0ecbc_00179_179_seed=180_2022-08-05_07-03-27,0.922,0.2637,0.9228,0.2626
907,NN_tune_trainable_0ecbc_00638_638_seed=639_2022-08-06_22-36-24,0.921,0.2585,0.9213,0.258
908,NN_tune_trainable_0ecbc_00543_543_seed=544_2022-08-06_14-38-53,0.92,0.285,0.9211,0.2842
909,NN_tune_trainable_0ecbc_00969_969_seed=970_2022-08-08_01-10-59,0.921,0.279,0.9219,0.279
910,NN_tune_trainable_0ecbc_00568_568_seed=569_2022-08-06_16-45-50,0.92,0.2595,0.9209,0.2588
911,NN_tune_trainable_0ecbc_00554_554_seed=555_2022-08-06_15-37-07,0.923,0.2544,0.9235,0.2564
912,NN_tune_trainable_0ecbc_00689_689_seed=690_2022-08-07_02-37-41,0.923,0.2439,0.9225,0.245
913,NN_tune_trainable_0ecbc_00191_191_seed=192_2022-08-05_08-07-20,0.92,0.2734,0.9196,0.2712
914,NN_tune_trainable_0ecbc_00189_189_seed=190_2022-08-05_08-04-07,0.92,0.2693,0.9201,0.2668
915,NN_tune_trainable_0ecbc_00415_415_seed=416_2022-08-06_03-57-55,0.918,0.2556,0.92,0.2539
916,NN_tune_trainable_0ecbc_00368_368_seed=369_2022-08-06_00-06-42,0.923,0.2559,0.9229,0.2606
917,NN_tune_trainable_0ecbc_00943_943_seed=944_2022-08-07_23-08-27,0.92,0.2537,0.9213,0.2552
918,NN_tune_trainable_0ecbc_00217_217_seed=218_2022-08-05_10-31-54,0.919,0.2485,0.9196,0.2434
919,NN_tune_trainable_0ecbc_00994_994_seed=995_2022-08-08_03-17-46,0.92,0.2626,0.9207,0.2617
920,NN_tune_trainable_0ecbc_00359_359_seed=360_2022-08-05_23-12-07,0.92,0.2561,0.9199,0.2579
921,NN_tune_trainable_0ecbc_00710_710_seed=711_2022-08-07_04-28-20,0.923,0.2502,0.9239,0.252
922,NN_tune_trainable_0ecbc_00447_447_seed=448_2022-08-06_06-38-12,0.919,0.2685,0.9188,0.2694
923,NN_tune_trainable_0ecbc_00680_680_seed=681_2022-08-07_01-58-16,0.921,0.2538,0.9219,0.255
924,NN_tune_trainable_0ecbc_00579_579_seed=580_2022-08-06_17-40-57,0.923,0.2563,0.9229,0.26
925,NN_tune_trainable_0ecbc_00682_682_seed=683_2022-08-07_02-12-54,0.921,0.2494,0.9226,0.2521
926,NN_tune_trainable_0ecbc_00376_376_seed=377_2022-08-06_00-47-40,0.919,0.2368,0.9207,0.2394
927,NN_tune_trainable_0ecbc_00003_3_seed=4_2022-08-04_15-55-31,0.922,0.2794,0.9222,0.2788
928,NN_tune_trainable_0ecbc_00876_876_seed=877_2022-08-07_17-41-11,0.923,0.2607,0.9241,0.261
929,NN_tune_trainable_0ecbc_00049_49_seed=50_2022-08-04_20-02-04,0.922,0.2675,0.9216,0.2679
930,NN_tune_trainable_0ecbc_00247_247_seed=248_2022-08-05_13-04-26,0.92,0.2756,0.9207,0.2757
931,NN_tune_trainable_0ecbc_00901_901_seed=902_2022-08-07_19-41-26,0.922,0.2752,0.9225,0.2753
932,NN_tune_trainable_0ecbc_00968_968_seed=969_2022-08-08_01-07-40,0.923,0.2609,0.9231,0.2591
933,NN_tune_trainable_0ecbc_00783_783_seed=784_2022-08-07_10-18-41,0.922,0.2582,0.9224,0.2573
934,NN_tune_trainable_0ecbc_00934_934_seed=935_2022-08-07_22-29-22,0.92,0.2576,0.9207,0.2573
935,NN_tune_trainable_0ecbc_00928_928_seed=929_2022-08-07_21-53-34,0.92,0.2606,0.9209,0.2603
936,NN_tune_trainable_0ecbc_00861_861_seed=862_2022-08-07_16-27-02,0.922,0.2674,0.9223,0.2687
937,NN_tune_trainable_0ecbc_00883_883_seed=884_2022-08-07_18-19-42,0.921,0.2495,0.9208,0.2518
938,NN_tune_trainable_0ecbc_00062_62_seed=63_2022-08-04_21-04-18,0.923,0.2716,0.9235,0.2715
939,NN_tune_trainable_0ecbc_00782_782_seed=783_2022-08-07_10-16-15,0.918,0.2386,0.9199,0.2407
940,NN_tune_trainable_0ecbc_00468_468_seed=469_2022-08-06_08-27-02,0.923,0.2451,0.9228,0.247
941,NN_tune_trainable_0ecbc_00889_889_seed=890_2022-08-07_18-43-10,0.922,0.2435,0.9237,0.2443
942,NN_tune_trainable_0ecbc_00624_624_seed=625_2022-08-06_21-24-01,0.92,0.273,0.9209,0.2743
943,NN_tune_trainable_0ecbc_00604_604_seed=605_2022-08-06_19-45-19,0.925,0.2756,0.9244,0.2753
944,NN_tune_trainable_0ecbc_00880_880_seed=881_2022-08-07_18-00-39,0.921,0.2515,0.9222,0.2514
945,NN_tune_trainable_0ecbc_00178_178_seed=179_2022-08-05_07-03-17,0.92,0.2655,0.92,0.2679
946,NN_tune_trainable_0ecbc_00984_984_seed=985_2022-08-08_02-25-07,0.921,0.2444,0.92,0.2453
947,NN_tune_trainable_0ecbc_00713_713_seed=714_2022-08-07_04-33-19,0.919,0.2688,0.9201,0.2684
948,NN_tune_trainable_0ecbc_00014_14_seed=15_2022-08-04_16-58-19,0.92,0.2508,0.9199,0.2483
949,NN_tune_trainable_0ecbc_00138_138_seed=139_2022-08-05_03-31-50,0.922,0.2566,0.9225,0.2544
950,NN_tune_trainable_0ecbc_00034_34_seed=35_2022-08-04_18-41-38,0.919,0.2497,0.92,0.2492
951,NN_tune_trainable_0ecbc_00304_304_seed=305_2022-08-05_18-19-20,0.92,0.2887,0.9204,0.29
952,NN_tune_trainable_0ecbc_00860_860_seed=861_2022-08-07_16-24-05,0.923,0.2642,0.9217,0.2673
953,NN_tune_trainable_0ecbc_00093_93_seed=94_2022-08-04_23-42-40,0.921,0.263,0.9219,0.261
954,NN_tune_trainable_0ecbc_00788_788_seed=789_2022-08-07_10-38-05,0.921,0.2411,0.9214,0.2403
955,NN_tune_trainable_0ecbc_00005_5_seed=6_2022-08-04_16-16-22,0.921,0.2617,0.9213,0.2606
956,NN_tune_trainable_0ecbc_00441_441_seed=442_2022-08-06_06-08-21,0.922,0.256,0.9226,0.2602
957,NN_tune_trainable_0ecbc_00916_916_seed=917_2022-08-07_20-55-17,0.919,0.2635,0.92,0.2622
958,NN_tune_trainable_0ecbc_00840_840_seed=841_2022-08-07_14-47-41,0.922,0.2703,0.9226,0.2696
959,NN_tune_trainable_0ecbc_00574_574_seed=575_2022-08-06_17-18-02,0.923,0.2603,0.9233,0.2591
960,NN_tune_trainable_0ecbc_00460_460_seed=461_2022-08-06_07-47-11,0.92,0.2685,0.9215,0.2676
961,NN_tune_trainable_0ecbc_00357_357_seed=358_2022-08-05_23-03-06,0.921,0.2426,0.922,0.2441
962,NN_tune_trainable_0ecbc_00564_564_seed=565_2022-08-06_16-25-48,0.923,0.2489,0.924,0.2508
963,NN_tune_trainable_0ecbc_00423_423_seed=424_2022-08-06_04-38-01,0.924,0.2514,0.9242,0.2535
964,NN_tune_trainable_0ecbc_00081_81_seed=82_2022-08-04_22-42-54,0.918,0.2539,0.9192,0.2562
965,NN_tune_trainable_0ecbc_00078_78_seed=79_2022-08-04_22-25-01,0.919,0.2717,0.9207,0.2716
966,NN_tune_trainable_0ecbc_00909_909_seed=910_2022-08-07_20-20-13,0.922,0.2704,0.922,0.2729
967,NN_tune_trainable_0ecbc_00195_195_seed=196_2022-08-05_08-28-17,0.922,0.2568,0.9226,0.2563
968,NN_tune_trainable_0ecbc_00323_323_seed=324_2022-08-05_19-55-49,0.925,0.2676,0.925,0.2645
969,NN_tune_trainable_0ecbc_00693_693_seed=694_2022-08-07_02-57-01,0.921,0.2517,0.9212,0.2506
970,NN_tune_trainable_0ecbc_00072_72_seed=73_2022-08-04_22-00-59,0.917,0.2528,0.9196,0.2495
971,NN_tune_trainable_0ecbc_00705_705_seed=706_2022-08-07_03-54-43,0.919,0.2634,0.92,0.2653
972,NN_tune_trainable_0ecbc_00446_446_seed=447_2022-08-06_06-37-11,0.92,0.2719,0.9219,0.2772
973,NN_tune_trainable_0ecbc_00292_292_seed=293_2022-08-05_17-14-07,0.922,0.2748,0.9214,0.2758
974,NN_tune_trainable_0ecbc_00600_600_seed=601_2022-08-06_19-25-34,0.919,0.2873,0.9198,0.2859
975,NN_tune_trainable_0ecbc_00506_506_seed=507_2022-08-06_11-37-23,0.919,0.2881,0.9212,0.2912
976,NN_tune_trainable_0ecbc_00235_235_seed=236_2022-08-05_12-00-46,0.918,0.2736,0.9195,0.2727
977,NN_tune_trainable_0ecbc_00636_636_seed=637_2022-08-06_22-22-58,0.922,0.2652,0.9217,0.2668
978,NN_tune_trainable_0ecbc_00139_139_seed=140_2022-08-05_03-31-57,0.92,0.2753,0.9205,0.2755
979,NN_tune_trainable_0ecbc_00754_754_seed=755_2022-08-07_08-01-06,0.922,0.2594,0.9215,0.2576
980,NN_tune_trainable_0ecbc_00797_797_seed=798_2022-08-07_11-17-38,0.921,0.245,0.9211,0.2454
981,NN_tune_trainable_0ecbc_00070_70_seed=71_2022-08-04_21-44-38,0.918,0.2616,0.9192,0.2622
982,NN_tune_trainable_0ecbc_00121_121_seed=122_2022-08-05_02-05-27,0.918,0.2715,0.9184,0.2743
983,NN_tune_trainable_0ecbc_00811_811_seed=812_2022-08-07_12-33-02,0.921,0.2401,0.9205,0.2413
984,NN_tune_trainable_0ecbc_00213_213_seed=214_2022-08-05_10-10-26,0.921,0.2725,0.9226,0.2719
985,NN_tune_trainable_0ecbc_00867_867_seed=868_2022-08-07_17-02-28,0.921,0.2536,0.9212,0.2549
986,NN_tune_trainable_0ecbc_00921_921_seed=922_2022-08-07_21-18-15,0.921,0.2669,0.9223,0.2686
987,NN_tune_trainable_0ecbc_00964_964_seed=965_2022-08-08_00-48-09,0.919,0.2664,0.9197,0.2665
988,NN_tune_trainable_0ecbc_00843_843_seed=844_2022-08-07_15-06-43,0.921,0.2567,0.9224,0.2532
989,NN_tune_trainable_0ecbc_00804_804_seed=805_2022-08-07_11-54-53,0.922,0.2734,0.9225,0.2718
990,NN_tune_trainable_0ecbc_00216_216_seed=217_2022-08-05_10-30-00,0.921,0.2589,0.9204,0.259
991,NN_tune_trainable_0ecbc_00307_307_seed=308_2022-08-05_18-28-37,0.923,0.2419,0.9242,0.2432
992,NN_tune_trainable_0ecbc_00264_264_seed=265_2022-08-05_14-43-36,0.92,0.2681,0.9211,0.2701
993,NN_tune_trainable_0ecbc_00617_617_seed=618_2022-08-06_20-45-28,0.922,0.2586,0.9217,0.2609
994,NN_tune_trainable_0ecbc_00744_744_seed=745_2022-08-07_07-06-48,0.918,0.2691,0.9184,0.2669
995,NN_tune_trainable_0ecbc_00668_668_seed=669_2022-08-07_00-59-48,0.92,0.2611,0.9204,0.2602
996,NN_tune_trainable_0ecbc_00451_451_seed=452_2022-08-06_06-58-14,0.921,0.2589,0.9224,0.2603
997,NN_tune_trainable_0ecbc_00532_532_seed=533_2022-08-06_13-46-04,0.919,0.2533,0.9185,0.2513
998,NN_tune_trainable_0ecbc_00274_274_seed=275_2022-08-05_15-33-24,0.922,0.2723,0.9218,0.2719
999,NN_tune_trainable_0ecbc_00150_150_seed=151_2022-08-05_04-34-32,0.922,0.2768,0.9234,0.2767
