,name,normal_acc,normal_acc_attack,soup_acc,soup_acc_attack
87,"NN_tune_trainable_c7016_01006_1006_model::dropout=0,model::init_type=kaiming_normal,model::nlin=relu,optim::optimizer=sgd,optim::w_2021-09-24_01-14-03",0.686,0.3064,0.7055,0.3133
88,"NN_tune_trainable_c7016_00810_810_model::dropout=0,model::init_type=normal,model::nlin=relu,optim::optimizer=sgd,optim::wd=0.01,se_2021-09-23_15-59-13",0.1,0.1,0.1,0.1
89,"NN_tune_trainable_c7016_00566_566_model::dropout=0,model::init_type=kaiming_normal,model::nlin=sigmoid,optim::optimizer=sgd,optim:_2021-09-23_03-09-27",0.1,0.1,0.1,0.1
90,"NN_tune_trainable_c7016_01243_1243_model::dropout=0.5,model::init_type=normal,model::nlin=gelu,optim::optimizer=adam,optim::wd=0.0_2021-09-24_13-47-33",0.405,0.1636,0.3784,0.1728
91,"NN_tune_trainable_c7016_00857_857_model::dropout=0.5,model::init_type=uniform,model::nlin=gelu,optim::optimizer=adam,optim::wd=0.0_2021-09-23_18-07-37",0.241,0.1556,0.2361,0.169
92,"NN_tune_trainable_c7016_00664_664_model::dropout=0,model::init_type=uniform,model::nlin=gelu,optim::optimizer=adam,optim::wd=0.01,_2021-09-23_08-07-50",0.176,0.1324,0.1897,0.1468
93,"NN_tune_trainable_c7016_00978_978_model::dropout=0,model::init_type=normal,model::nlin=sigmoid,optim::optimizer=adam,optim::wd=0.0_2021-09-23_23-41-54",0.586,0.2712,0.6278,0.281
94,"NN_tune_trainable_c7016_00138_138_model::dropout=0,model::init_type=normal,model::nlin=relu,optim::optimizer=adam,optim::wd=0.01,s_2021-09-22_04-01-22",0.562,0.2473,0.597,0.2584
95,"NN_tune_trainable_c7016_00559_559_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=relu,optim::optimizer=sgd,optim::_2021-09-23_02-50-52",0.238,0.1712,0.2437,0.1954
96,"NN_tune_trainable_c7016_00289_289_model::dropout=0.5,model::init_type=uniform,model::nlin=tanh,optim::optimizer=sgd,optim::wd=0.01_2021-09-22_12-21-24",0.436,0.1635,0.4364,0.1571
