,name,normal_acc,normal_acc_attack,soup_acc,soup_acc_attack
682,NN_tune_trainable_c0371_00920_920_seed=921_2021-07-03_14-12-50,0.915,0.583,0.9144,0.6092
683,NN_tune_trainable_c0371_00753_753_seed=754_2021-07-03_05-52-55,0.898,0.2292,0.8953,0.2639
684,NN_tune_trainable_c0371_00056_56_seed=57_2021-07-01_19-36-16,0.913,0.4351,0.9142,0.4306
685,NN_tune_trainable_c0371_00705_705_seed=706_2021-07-03_03-29-15,0.908,0.6566,0.9066,0.6734
686,NN_tune_trainable_c0371_00279_279_seed=280_2021-07-02_06-05-44,0.907,0.8961,0.9061,0.8979
687,NN_tune_trainable_c0371_00151_151_seed=152_2021-07-01_23-55-38,0.899,0.8798,0.9001,0.8803
688,NN_tune_trainable_c0371_00801_801_seed=802_2021-07-03_08-15-38,0.904,0.8708,0.9054,0.8682
689,NN_tune_trainable_c0371_00060_60_seed=61_2021-07-01_19-38-27,0.892,0.8615,0.8914,0.8626
690,NN_tune_trainable_c0371_00035_35_seed=36_2021-07-01_18-29-28,0.913,0.7019,0.9137,0.7153
691,NN_tune_trainable_c0371_00807_807_seed=808_2021-07-03_08-34-11,0.915,0.3683,0.9152,0.3707
692,NN_tune_trainable_c0371_00490_490_seed=491_2021-07-02_16-48-46,0.907,0.8984,0.9098,0.8994
693,NN_tune_trainable_c0371_00917_917_seed=918_2021-07-03_13-56-12,0.923,0.8197,0.924,0.8089
694,NN_tune_trainable_c0371_00133_133_seed=134_2021-07-01_23-08-07,0.907,0.7449,0.9099,0.7647
695,NN_tune_trainable_c0371_00184_184_seed=185_2021-07-02_01-46-40,0.899,0.8688,0.8999,0.8621
696,NN_tune_trainable_c0371_00581_581_seed=582_2021-07-02_21-14-04,0.912,0.8995,0.9116,0.8966
697,NN_tune_trainable_c0371_00471_471_seed=472_2021-07-02_15-43-38,0.91,0.5648,0.9078,0.592
698,NN_tune_trainable_c0371_00760_760_seed=761_2021-07-03_06-14-57,0.905,0.8978,0.9044,0.8918
699,NN_tune_trainable_c0371_00484_484_seed=485_2021-07-02_16-26-11,0.924,0.4754,0.9243,0.5166
700,NN_tune_trainable_c0371_00786_786_seed=787_2021-07-03_07-31-13,0.904,0.7902,0.9042,0.788
701,NN_tune_trainable_c0371_00869_869_seed=870_2021-07-03_11-34-53,0.91,0.8039,0.9088,0.8185
702,NN_tune_trainable_c0371_00662_662_seed=663_2021-07-03_01-18-14,0.9,0.889,0.9005,0.8882
703,NN_tune_trainable_c0371_00747_747_seed=748_2021-07-03_05-33-54,0.908,0.7308,0.9059,0.7255
704,NN_tune_trainable_c0371_00618_618_seed=619_2021-07-02_23-11-38,0.901,0.8887,0.9005,0.8867
705,NN_tune_trainable_c0371_00724_724_seed=725_2021-07-03_04-22-35,0.914,0.6594,0.9132,0.6515
706,NN_tune_trainable_c0371_00899_899_seed=900_2021-07-03_13-03-40,0.882,0.8552,0.8839,0.8539
